timestamp,location,tweet,username,all_hashtags,followers_count
2022-01-22 08:17:29+00:00,dolphin highway,"b'@SeanRMoorhead trump voice ""a lotta people think he did a good job, but then, a lotta people say, hold on, not so good, quite bad, you hear that more and more""'",b'chests',[],36
2022-01-22 08:17:27+00:00,"Binghamton, NY","b'@MSNBC @MaddowBlog I want to see it happen to the whole lot of them. This would include the Trump family &amp; hanger-on\xe2\x80\x99s, Bannon, Meadows, Powell &amp; Company. Rudy couldn\xe2\x80\x99t arrange a carriage ride in Central Park these days &amp; Trump used him as the fall guy. This nightmare has to finish w/ justice'",b'vikkiba85524516',[],19
