timestamp,location,tweet,username,all_hashtags,followers_count
2022-01-15 08:39:24+00:00,❤️ In OBX & VA born/raised -MI,"b'@tribelaw Or was it the pressure of judges and defense attorneys questioning conspiracy charges, if leader isn\xe2\x80\x99t charged   https://t.co/PZRYtEzsDm https://t.co/KXbWELAKez'",b'sherry6767',[],2993
2022-01-15 08:39:14+00:00,,"b'@jeff_bowers1 @catturd2 \xe2\x80\x9c but do you realize how many other people besides trump do it and no one cares to say anything\xe2\x80\x9d  We are talking about trump, not whoever else you\xe2\x80\x99re referring to. Please stay on topic'",b'punishedpog',[],67
