timestamp,location,tweet_text,username,all_hashtags,followers_count
2021-12-18 10:13:58+00:00,"Brighton, UK",b'5 days of #covid - so sick on days 1 &amp;2 that I ordered a home PCR kit and watched @andrewpprice tutorials all day while shaking with pain. Day 3 got test. Day 4 good enough to work. Day 5 I\xe2\x80\x99m fine but still haven\xe2\x80\x99t received results from PCR test. Feels like a xmas song\xe2\x80\xa6 https://t.co/pCKJ1q8lqq',b'limbicfish',['covid'],1317
2021-12-18 10:13:55+00:00,Nr York,b'At what point do people realise that #Covid is here to stay &amp; has taken over from seasonal flu. \xf0\x9f\x98\xb7 https://t.co/sHQZsrCFSC',b'HorsePowerImage',['Covid'],462
2021-12-18 10:13:33+00:00,Nairobi,b'.@kenyantraffic : today nairobi - mostly cloudy with a high of. 24.4\xc2\xb0 c. winds ene at 12.9 to 19.3kph. have a cool windy day. #maskup #getvaccinated #socialdistance #covid-19 is real .. #kenyantraffic Via @Rustycase',b'KenyanTraffic',"['maskup', 'getvaccinated', 'socialdistance', 'covid', 'kenyantraffic']",592884
2021-12-18 10:12:53+00:00,nigeria,"b'Almost 100 people tests positive for #Covid following #TaylorSwift album party in Sydney,#Australia \xf0\x9f\x87\xa6\xf0\x9f\x87\xba https://t.co/FWw3kdIMOk'",b'chakams',"['Covid', 'TaylorSwift', 'Australia']",1009
2021-12-18 10:12:22+00:00,Somerset,"b""I've decided I'm gonna do my bit for this #Covid nightmare...Today I will be visiting every single pub in my Town..\xf0\x9f\x8d\xbb https://t.co/g88aQ2h7cl""",b'realbenrogers',['Covid'],4107
2021-12-18 10:12:14+00:00,,"b'Is #COVID going to drive #Europe apart or will it bring us closer together? @europeangreens MEP @k_langensiepen\xc2\xa0expressed optimism, saying ""there\'s light at the end of the tunnel"". What do you think? #FutureofEurope  \xe2\x86\xaa\xef\xb8\x8f https://t.co/jzOl5uR2jH https://t.co/m205n6UY0F'",b'debatingeurope',"['COVID', 'Europe', 'FutureofEurope']",27515
2021-12-18 10:12:10+00:00,🌍👈,b'Sex and the pandemic: How #COVID affected our sex lives - #BBC News https://t.co/H31nQuGLAm',b'pidybi',"['COVID', 'BBC']",576
2021-12-18 10:12:04+00:00,Polska / Poland,b'Study: #Olderpeople are less likely to fall for #Covid-19 #scams than younger or middle-aged adults https://t.co/3L2vpptk8c',b'AndrzejKlimczuk',"['Olderpeople', 'Covid', 'scams']",15729
2021-12-18 10:11:43+00:00,Near Zagan,b'#Covid19nl #BTC #ETH #Crypto #Inflation #Biden #Belarus #WojskoPolskie #Germany #Vaccine #Corona #Covid #CryptoCrash #ShibaInu #Israel #UK #Gaza #Iran #Iraq #Omikron #Omicron #JustSayNo https://t.co/NLE1V0P4i2 Why have I never heard this on the radio??',b'carpaciao',"['Covid19nl', 'BTC', 'ETH', 'Crypto', 'Inflation', 'Biden', 'Belarus', 'WojskoPolskie', 'Germany', 'Vaccine', 'Corona', 'Covid', 'CryptoCrash', 'ShibaInu', 'Israel', 'UK', 'Gaza', 'Iran', 'Iraq', 'Omikron', 'Omicron', 'JustSayNo']",15
2021-12-18 10:11:07+00:00,Australia,"b""Flew into #Brisbane #Queensland today, direct from #Melbourne.Had BorderPass inc Covid details, all ready.  But NO #Police bothered to check. There wasn't even a #QRcode check in at the Arrival door! No wonder #covid leaks into Qld. @AnnastaciaMP @9NewsQueensland @JoeDoesNews""",b'Paul54Aussie',"['Brisbane', 'Queensland', 'Melbourne', 'Police', 'QRcode', 'covid']",110
2021-12-18 10:10:53+00:00,Jodhpur,"b'The new #Omicron strain of #Covid_19 has already entered our country. With cases increasing day by day, it has become imperative for us to take precautions. Preliminary data has shown it to be more transmissible than the previous ones.   #MedipulseHospital #OmicronVariant #Covid'",b'MedipulseIndia',"['Omicron', 'Covid_19', 'MedipulseHospital', 'OmicronVariant', 'Covid']",628
2021-12-18 10:10:00+00:00,Everywhere,b'\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\xa6\xa0\xf0\x9f\x98\xb7\xf0\x9f\x92\x89  South Korea reimposes COVID-19 restrictions as new cases climb https://t.co/u2iSbsLv1V via @abcnews    #SouthKorea #Covid_19 #COVID19 #Covid #pandemic #epidemiology #Variant #Omicron #restrictions',b'vubblePOP',"['SouthKorea', 'Covid_19', 'COVID19', 'Covid', 'pandemic', 'epidemiology', 'Variant', 'Omicron', 'restrictions']",3180
2021-12-18 10:09:30+00:00,Australia,"b'@9NewsAdel @inglis_cam This shows how the pandemic is now fear driven by the most vaccinated of the population. No faith in vaccinations, still counting cases like it 2020, forced into isolations and home lockdowns. No end game here\xe2\x80\xa6 #covid #auspol'",b'zoobomax',"['covid', 'auspol']",92
2021-12-18 10:09:01+00:00,,"b'When do we move past the discussion of concessions w/ our authoritarians and acknowledge the fact that #UNC, #RalphBaric, #NIH, #WIV et. al. gave us this God-damned #COVID virus to begin with? In a just world those entities would be simply begging forgiveness, not passing edicts.'",b'KlaytM',"['UNC', 'RalphBaric', 'NIH', 'WIV', 'COVID']",326
2021-12-18 10:08:56+00:00,"West Sussex, England",b'@mattriley2001 @PoliticsForAlI @thetimes To protect yourself and not burden the NHS. Believe me #covid is no joke.',b'emmmmmms11',['covid'],364
2021-12-18 10:08:44+00:00,"99 Dalston Lane,London,E8 1NH","b""As of last night we're only opening the garden and it's table service only....let's keep everyone safe before Christmas \xe2\x9d\xa4\xef\xb8\x8f  Today's now our last day. Have a lovely break everyone and massive thank you to our staff \xe2\x9d\xa4\xef\xb8\x8f  #legends #hackney #dalston #covid #Christmas https://t.co/3hjRzoogSl""",b'3compassese8',"['legends', 'hackney', 'dalston', 'covid', 'Christmas']",3906
2021-12-18 10:08:00+00:00,"Noida, India",b'New drug could treat patients hospitalised with Covid-19 pneumonia: Lancet study  Read more at: https://t.co/b3b5Tpsvl6   #new #drug #patient #hospital #covid #study #university #oxford',b'ETHealthWorld',"['new', 'drug', 'patient', 'hospital', 'covid', 'study', 'university', 'oxford']",7015
2021-12-18 10:07:37+00:00,Ontario ,b'Read and share this #thread on #COVID and #PublicHealth #Restrictions https://t.co/sOqevWViz2',b'PainterMom101',"['thread', 'COVID', 'PublicHealth', 'Restrictions']",2126
2021-12-18 10:07:20+00:00,Tel Aviv,"b'Mon dieu! Politicizing #COVID?!? Macron\xe2\x80\x99s British travel ban is entirely political.   And then, this:   ""..not since Tony Blair has a world leader been such a consummate actor as Macron."" Step aside, @JustinTrudeau   https://t.co/nLYVUwFfYr via @spectator'",b'VivianBercovici',['COVID'],12928
2021-12-18 10:07:08+00:00,AUSTRALIA,b'WELL! WELL! WELL! Just look at the date this mRNA coronavirus vaccine deal between MODERNA &amp; NIH/NIAD (AKA DR Fauci) WAS SIGNED                          \xf0\x9f\xa4\xa812/12/2019\xf0\x9f\x91\x80\xe2\xac\x87\xef\xb8\x8f#Covid #Covid_19 #COVID19 #COVID19AB #covidvariant  #OmicronVariant #CovidVaccine #COVID19AB #Melbourneprotest https://t.co/qWENUxqjhn',b'bdlish_apparel',"['Covid', 'Covid_19', 'COVID19', 'COVID19AB', 'covidvariant', 'OmicronVariant', 'CovidVaccine', 'COVID19AB', 'Melbourneprotest']",19
2021-12-18 10:06:44+00:00,"Gateshead, Tyne and Wear","b'Well done \xe2\x81\xa6@guardian\xe2\x81\xa9 - It\xe2\x80\x99s about time the rest of MSM, including \xe2\x81\xa6@BBCNews\xe2\x81\xa9 \xe2\x81\xa6@BBCPolitics\xe2\x81\xa9 outed these idiotic Tory MPs like \xe2\x81\xa6@joymorrissey\xe2\x81\xa9 and \xe2\x81\xa6@Mark_J_Harper\xe2\x81\xa9 who DO NOT \xe2\x80\x9cfollow the science\xe2\x80\x9d. #covid #Omicron #covidiots https://t.co/5jmN9soazW'",b'TonyDowling',"['covid', 'Omicron', 'covidiots']",3685
2021-12-18 10:05:43+00:00,"Bradford, England","b'If the Govt start charging for tests and vaccines, Covid would disappear in a week. @BorisJohnson #Covid #Covid_19'",b'2bearwithme',"['Covid', 'Covid_19']",487
2021-12-18 10:05:20+00:00,Hamilton Ontario Canada,"b""The Rise of men who see red flags and dont want to be thrown away like garbage by some 'woke'  twat who has already thrown their family away for having different opinions on #Covid and #Politics. Who writes this crap? https://t.co/GEt6dN8pKd""",b'mattbomford81',"['Covid', 'Politics']",533
2021-12-18 10:05:09+00:00,"Wolverhampton, England","b""The new #Covid-19 vaccination site @AshmoreParkHub is now open, so if it's time for your first or second jab, or your booster, get down there today - no appointment needed. #CovidVaccine @NHSinBCWB https://t.co/6jFASlwTt8""",b'WolvesCouncil',"['Covid', 'CovidVaccine']",21695
2021-12-18 10:04:47+00:00,"Telford,Shrewsbury,Birmingham",b'Weddings &amp; funeral.#Covid-19 https://t.co/jFCKHINwvt',b'MrTchauffeur',['Covid'],301
2021-12-18 10:03:25+00:00,Malaysia,"b'#Omicron Gets Around Previous #Covid Infection, Study Warns   https://t.co/e9he8Vmhzd  #TMRWorld'",b'TMReserve',"['Omicron', 'Covid', 'TMRWorld']",8504
2021-12-18 10:02:47+00:00,,"b""Dear #bigpharma. We have a problem. #covid crisis in Spain is *still* finished. It's all winding down according to Gompertz expected function. What do we do now? People aren't dying. https://t.co/Ouybxbf42l""",b'GBGabBrunner',"['bigpharma', 'covid']",1384
2021-12-18 10:02:46+00:00,"Chennai, India",b'A total of 10.70 lakh doses of #Covid vaccines were administered across #TamilNadu until 3 pm during the 15th #megavaccinationdrive on Saturday. Chief Minister @mkstalin inspected a camp at Urban Primary Health Center in Nandivaram.  #Corona #vaccination #vaccine #Covid_19 https://t.co/6xLZEj1NEK',b'dt_next',"['Covid', 'TamilNadu', 'megavaccinationdrive', 'Corona', 'vaccination', 'vaccine', 'Covid_19']",11860
2021-12-18 10:01:51+00:00,"Beautiful Vancouver,BC, Canada","b'Dr Kieran Moore noted that 2 Doses of #COVID-19 vaccine are not as effective at preventing infection from the #Omicron variant, so those who have yet to get a booster shot should keep their distance from OLDER relatives. https://t.co/h2fVQCFAA1'",b'ActionTime',"['COVID', 'Omicron']",90627
2021-12-18 10:01:46+00:00,"Scotland, United Kingdom",b'Had to call 999 two days ago for suspected heart attack(not for myself). Was told to get the nearest community Defib as ambulance was running late due to COVID. Thankfully not needed and patient was fine. But the NHS is obvs under A LOT of stress.Look after yourselves #COVID #NHS',b'newbiggingdavid',"['COVID', 'NHS']",464
2021-12-18 10:01:28+00:00,http://www.ilo.org,"b'Another example of #Covid perpetuating #inequalities. Doctors with #disabilities were almost twice as likely as non-disabled doctors to be dissatisfied, at a high risk of burnout, struggling with workload, and taking steps towards leaving the profession. https://t.co/Nb9eCgT5fo'",b'AfsarSMohammad',"['Covid', 'inequalities', 'disabilities']",568
2021-12-18 10:01:22+00:00,Altrincham/Sale/Urmston,b'Housebound elderly people waiting weeks for #Covid boosters   https://t.co/FINUc2WiNF',b'careTrafford',['Covid'],1786
2021-12-18 10:00:59+00:00,"Wakefield, England","b'You must wear a face covering on public transport and in shops, unless exempt \xf0\x9f\x98\xb7  For the most up to date Government guidance on COVID-19, visit this link: https://t.co/HiZ0porTg5 \xf0\x9f\x93\xb2  #Wakefield #BID #COVID #UK #WFD #NHS https://t.co/GNVcESPQVK'",b'WakefieldBID',"['Wakefield', 'BID', 'COVID', 'UK', 'WFD', 'NHS']",2137
2021-12-18 10:00:44+00:00,Global,b'Damage caused by #Covid-19 to the lungs\xe2\x80\x99 smallest blood vessels intricately captured using new revolutionary #imaging technology called Hierarchical Phase-Contrast Tomography (HiP-CT) #DesAcc #Data #HealthData #HealthCare #HealthTech #MedicalImaging https://t.co/kK5BlCPUoY',b'desacc',"['Covid', 'imaging', 'DesAcc', 'Data', 'HealthData', 'HealthCare', 'HealthTech', 'MedicalImaging']",87
2021-12-18 10:00:24+00:00,"Space Coast Area, FL","b'Dear Heavenly Father: I TY for SarsCov2 testing.  I pray for each individual to take responsibility to level the curve.  I pray for extra focus for PA, WI, KS, VT (all with positive #covid rates over 40%) to take care and stay #Home4Holidays #WearADamnMask https://t.co/l87soEPUjS'",b'PrayerIsAction',"['covid', 'Home4Holidays', 'WearADamnMask']",149
2021-12-18 10:00:18+00:00,Northern Ireland,b'Quis custodiet ipsos custodes?  Finally going to step in and do your JOB @metpoliceuk while politicians - including @BorisJohnson - and their cronies lie about the parties that broke #covid rules and laws?  #ToriesPartiedWhilePeopleDied https://t.co/ShDWNLRrgH',b'thejayfaulkner',"['covid', 'ToriesPartiedWhilePeopleDied']",3991
2021-12-18 10:00:18+00:00,,"b'Sign up with Trust Nurse Services today to do your part in this pandemic, We cant thank doctors, nurses, hospital staff, testing centre staff, vaccine staff &amp; many more enough for all of their hard work they have contributed over these past 2 years\xe2\x9d\xa4\xef\xb8\x8f  #covidpandemic #covid https://t.co/JngeKjzYsz'",b'TrustNurseServ',"['covidpandemic', 'covid']",42
2021-12-18 10:00:17+00:00,"Stratford-Upon-Avon, England","b""Clean air really matters to us this Christmas! We're doing all that we can to protect our customers. Our air is cleaned by Eco-1000, the ultimate air sterilising purifier by Ecoshieldtech. Book with confidence! #cleanair  #covid  #alcester #stratforduponavon #bidfordonavon #hepa https://t.co/Q3u2QS1kiC""",b'TheBlueBoarInn',"['cleanair', 'covid', 'alcester', 'stratforduponavon', 'bidfordonavon', 'hepa']",689
2021-12-18 10:00:10+00:00,United States,b'New York State Records Highest Number Of Daily #Covid Cases Ever  https://t.co/NRLRXWXNUy https://t.co/eEQbctbV29',b'The99Percenter',['Covid'],386
2021-12-18 10:00:03+00:00,"London, England","b'Companies need to pull together on #climate leadership, and take a cue from how Australia handled #COVID-19 and the devastating bushfires last year https://t.co/EatFfQXtz9 https://t.co/unzgqxt1pr'",b'sophia_isa',"['climate', 'COVID']",1690
2021-12-18 10:00:01+00:00,"Northamptonshire, UK",b'There are 60 patients in hospital with #covid in Northamptonshire https://t.co/MovMZd2ae7',b'NorthamptonUK',['covid'],15421
2021-12-18 10:00:01+00:00,Northamptonshire,b'There are 60 patients in hospital with #covid in Northamptonshire https://t.co/XpQYZ0cuSq',b'NorthantsLive',['covid'],1636
2021-12-18 09:59:41+00:00,"Dublin City, Ireland",b'18 1/2 hours left on my 7 day home quarantine in New Delhi. Can\xe2\x80\x99t wait for the third covid 19 test tomorrow to come back negative \xf0\x9f\xa4\x94  Still waiting for the Covid 19 enforcement to pay me a visit!\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3  #Delhi #AAP #COVID',b'SikanderIRL',"['Delhi', 'AAP', 'COVID']",42
2021-12-18 09:59:26+00:00,Llanwrda,b'This is not done by researchers but by Neil Ferguson and his team! This is not research at all \xe2\x80\xa6 it\xe2\x80\x99s trying to gerrymander the Covid data to favour his models! #Covid https://t.co/TLzJOlWait',b'barkerswoof',['Covid'],175
2021-12-18 09:58:39+00:00,Bristol,"b'@woodymumster @coopuk V sorry to spoil the illusion but face masks don\'t work ""nothing more than paper surgical masks"" here\'s what a qualified doctor &amp; renowned #covid restriction proponent @doctor_oxford said on the subject yesterday. People may not be following rules but are not causing any harm https://t.co/xQtJHVbfQP'",b'ems_richard',['covid'],779
2021-12-18 09:58:37+00:00,Anywhere ,b'Government can do one if they think I\xe2\x80\x99m not seeing fam and friends again this Christmas. Especially after all the partying and lies they\xe2\x80\x99ve told this past year! #covid',b'claire_lloyd5',['covid'],279
2021-12-18 09:56:31+00:00,Newcastle upon Tyne,"b'Fascinating how people are taking even greater precautions than the new #Covid rules, or so I found making a report in #Newcastle last night for @r4Today  Worth a listen to see if your views chime with those I met. Starts at t 1:09 on this link https://t.co/D0mEyYcPcq'",b'InsideOutCJ',"['Covid', 'Newcastle']",4382
2021-12-18 09:54:57+00:00,Windhoek|Nairobi,b'The Premier League is the king Kong of soccer leagues in the world...huge drop in interest this weekend due to fixture postponements! #Covid-19',b'mikada08',['Covid'],1362
2021-12-18 09:54:40+00:00,Oxfordshire,"b'For the next few weeks (and in general) remember that your disabled and chronically ill friends are counting on you to be sensible, wear masks, test regularly, and risk assess your outings. #COVID19 #Omicron #GetBoosted #WearAMask #COVID #NEISvoid #DisabilityTwitter'",b'nmelzack',"['COVID19', 'Omicron', 'GetBoosted', 'WearAMask', 'COVID', 'NEISvoid', 'DisabilityTwitter']",512
2021-12-18 09:54:17+00:00,"Perth, Western Australia",b'@doctorshaib @bonsuman @TimesRadio @YouTube What are your thoughts on the efficacy of #mRNA vaccines (eg #Pfizer) versus #wholevirus vaccines (eg #valneva #VLA2001) against the new #covid #variant #omicron? Is there any point getting a #booster with a #vaccine that hasn\xe2\x80\x99t proven that effective?',b'NeatG76',"['mRNA', 'Pfizer', 'wholevirus', 'valneva', 'VLA2001', 'covid', 'variant', 'omicron', 'booster', 'vaccine']",45
2021-12-18 09:53:55+00:00,The Moon,"b""If there was ever going to be a version of the #Covid variety we would want to actively pass around, this would be the one! Let's not wait for the 'mother of all' versions to come and ravage us!  Vaccine + Natural Immunity = Back to normal life! @10DowningStreet @Conservatives https://t.co/x2BLJa0nO0""",b'HandedDiamond',['Covid'],1312
2021-12-18 09:53:06+00:00,,"b'#covid Saturday b4\xf0\x9f\x8e\x84 multitasking... working out how many care home vaccines I need to do tomorrow, catching up on tasks etc from yesterday sent whilst out vaccinating, watching swim meet on livestream in background, trying to fit in a haircut. Christmas+house stuff will wait \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",b'anna_down',['covid'],352
2021-12-18 09:53:01+00:00,"Ashton-under-Lyne, England",b'Some people are more at risk than others of getting #COVID-19    Testing twice weekly using rapid lateral flow testing kits will keep those you come in to contact with safe.  Find where to collect FREE testing kits \xf0\x9f\x91\x89  https://t.co/xvsgY7F6Wv  #LetsGetTested #RFT @active_tameside https://t.co/XwA4OqYO8K',b'TGCCG',"['COVID', 'LetsGetTested', 'RFT']",5876
2021-12-18 09:52:36+00:00,,b'#KareenaKapoor quarantines as she recovers from #COVID; says she misses her kids #Taimur and #Jeh.  https://t.co/vXjUebwzL4',b'TheQuint',"['KareenaKapoor', 'COVID', 'Taimur', 'Jeh']",704799
2021-12-18 09:52:27+00:00,"#Parler#Gab, Oxford, England","b'If any member of my family or extended family gets COVID-19 and is told to isolate including Xmas day.  Then I will go out of my way, to eat my Xmas dinner with them, if needs be, in their bedroom. Face 2 fucking face. #Covid  #XmasToSavour #OmicronVarient  #FuckUCovid'",b'KingdomFora',"['Covid', 'XmasToSavour', 'OmicronVarient', 'FuckUCovid']",1947
2021-12-18 09:52:21+00:00,Istanbul / Sydney,b'Dr #PeterMcCullough censored by #YouTube on #Covid #Vaccine https://t.co/wkvqfl9EUf',b'SelcukAskin',"['PeterMcCullough', 'YouTube', 'Covid', 'Vaccine']",204
2021-12-18 09:52:06+00:00,UK,"b'@RealSueKelly @CliveWismayer Or ALL Covid death rate past 28 days for clearer picture of #Covid UK leadership incompetence, from Sept2020.'",b'nickybshaw',['Covid'],365
2021-12-18 09:51:19+00:00,"Southampton, UK","b'Day five of #covid isolation. Littlest Craggling is brighter today, headache has gone and fever is much lower. Number of games of Boggle played: 1,000. Everyone else continues to test negative. https://t.co/zjAFe8JSIz'",b'TheCraggus',['covid'],4794
2021-12-18 09:51:10+00:00,"Darwin, Australia",b'\xe2\x80\x9cresearchers led by Prof Neil Ferguson at Imperial College London found that vaccines are substantially less effective against Omicron than Delta and saw no evidence that Omicron is intrinsically milder than Delta.\xe2\x80\x9d #Covid-19 https://t.co/Dn7Vbx4tHm',b'Popenici',['Covid'],717
2021-12-18 09:50:42+00:00,Jamaica- Trinidad &Tobago,b'#hoarding #covid #mutation  Backfired on hoarders #get what the deserves. They allowed the virus  mutation @JoeBiden . the main culprit.',b'BagalueSunab',"['hoarding', 'covid', 'mutation', 'get']",3401
2021-12-18 09:50:33+00:00,middle england,b'@Cari_MW_Sindall @SadiqKhan @DavidLammy @NHSEnglandLDN @ChelseaFC @wembleystadium @CAFCofficial @haringeycouncil @ProfKevinFenton @perayahmet @sajidjavid @NHSGreenwichCCG @NHS_NCLCCG @Royal_Greenwich @Brent_Council @MAsgharButt2 @DawnButlerBrent @LDN_Health if a had #covid i would be in hospital due to having a comprissed immune system',b'jnlangton',['covid'],1823
2021-12-18 09:49:52+00:00,Essex,b'It wasn\xe2\x80\x99t that long ago we were told\xe2\x80\xa6  \xe2\x80\x9cthese restrictions are irreversible\xe2\x80\x9d  \xe2\x80\x9cwe won\xe2\x80\x99t go into another lockdown again\xe2\x80\x9d  Why are government so late to react every time?! \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #COVID #Omicron https://t.co/IjUmYiW1Or',b'SnowAndBeach',"['COVID', 'Omicron']",10026
2021-12-18 09:49:45+00:00,Wiltshire,b'Change of plan for Christmas. Mums having her final surgery Tuesday and then we can all put this behind us \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc thankful to our @GWH_NHS even with the #covid crisis \xf0\x9f\xa7\xa1 https://t.co/MMBsQAA7zU',b'jesscu01',['covid'],1537
2021-12-18 09:49:16+00:00,London,b'A great piece on the resilient and determined staff \xe2\x81\xa6@StGeorgesTrust\xe2\x81\xa9 and also a nice mention of a new antiviral pill for those most at risk from #COVID  https://t.co/WD1xdY9ieS',b'AndrewJohnStew2',['COVID'],158
2021-12-18 09:49:14+00:00,"Paris, France",b'Fonk  Fired by Mail (Higher the Pride Bigger the Fall) https://t.co/4qU4tFR02E via @YouTube  #Fonk #music #musique #Delargentpourlhopitalpaspourlesmilliardaires #politics #politiques #covid #sant\xc3\xa9publique',b'neonflash_',"['Fonk', 'music', 'musique', 'Delargentpourlhopitalpaspourlesmilliardaires', 'politics', 'politiques', 'covid', 'santépublique']",431
2021-12-18 09:49:10+00:00,Lahore,"b'#Pfizer on Friday forecast that the #Covid-19 pandemic would not be behind us until 2024 and said a lower-dose version of its vaccine for two- to four-year-olds generated a weaker immune response than expected, potentially delaying authorisation. https://t.co/6pt5H99dFt'",b'correspondentPk',"['Pfizer', 'Covid']",519
2021-12-18 09:48:47+00:00,"@datop, earth sky moon","b""#Canada US EU in 2017 got millions of #Covid_19 test kits says World Bank. So govt knew of #COVID19 See data pic. Now govt pretends they didn't know. With FOOLS here WISE ones @imgrund mint $ in GREAT SCAM \xf0\x9f\xa4\xa3 with new #variants #covid19bc #COVID19AB #FordfailedOntario #COVID https://t.co/7r9EaTntLF https://t.co/2JU9KQnqxS""",b'i1n1',"['Canada', 'Covid_19', 'COVID19', 'variants', 'covid19bc', 'COVID19AB', 'FordfailedOntario', 'COVID']",67
2021-12-18 09:48:41+00:00,"ÜT: 38.988512,-77.161145",b'Trump Admin. Held Back Covid Response for Political Purposes: Report \xe2\x80\x93 Rolling Stone https://t.co/7J7J6wKt8D #Covid #Trump',b'darrylwalter',"['Covid', 'Trump']",2525
2021-12-18 09:47:55+00:00,"London, England","b'#COVID-19: Officials drawing up plans for two-week post-Christmas #lockdown over Omicron threat. Officials are drawing up plans for a two-week circuit breaker lockdown after Christmas which would include a ban on indoor mixing, according to reports. https://t.co/iP5dgNqDUR'",b'kss_ltd',"['COVID', 'lockdown']",93
2021-12-18 09:47:49+00:00,,"b'Jenn returns to re-tell her story of teenage alcoholism.\xc2\xa0 She had her first drink in her first week of her freshman year in high school, but she had wanted to drink for a long time https://t.co/7nz3gRhkhH #soberaf #recoveryposse #covid #odaat'",b'SteppinOutRadio',"['soberaf', 'recoveryposse', 'covid', 'odaat']",627
2021-12-18 09:47:10+00:00,New York City,"b'Are you listening to your teens? Be intentional today.  Stop to make time to be with them, to hear them. Be available to them. Read more on @PsychToday   #depression #COVID #teenselfie https://t.co/bigxCJf5Ik'",b'edynathan1',"['depression', 'COVID', 'teenselfie']",1695
2021-12-18 09:47:06+00:00,India,"b'COVID: Players in Ashes, BBL banned from signing autographs, interacting with fans, says report https://t.co/dVOfDNrs2q #ashes #autographs #BCCI #COvid #COVID19'",b'telugustop',"['ashes', 'autographs', 'BCCI', 'COvid', 'COVID19']",43966
2021-12-18 09:46:40+00:00,Brighton,"b""Big change to employee sick rules: no doctor's note for 28 days. Self-certification rises from 7 to 28 days. Here's what you need to know: https://t.co/oSc8OZ3Llw #Sussex #Brighton #employment #health #absence #Covid #QuickHR""",b'quickhr',"['Sussex', 'Brighton', 'employment', 'health', 'absence', 'Covid', 'QuickHR']",1921
2021-12-18 09:46:28+00:00,"Bakersfield, CA",b'Hospital stay #AI5W #Omikron #OmicronVarient #Corona #Covid #COVID19 #Covid_19 #lockdown https://t.co/EeocAPyM9n',b'187postscript',"['AI5W', 'Omikron', 'OmicronVarient', 'Corona', 'Covid', 'COVID19', 'Covid_19', 'lockdown']",12
2021-12-18 09:46:22+00:00,"ÜT: 52.7164098,-2.529717","b'Have you read our daily reflection for use at home today? Jesus said ""I am the vine"" #Coronavirus #COVID-19 #SelfIsolation #SocialDistancing #Shrewsbury #Shropshire https://t.co/0SeYqXl3e8'",b'ShrewsburyURC',"['Coronavirus', 'COVID', 'SelfIsolation', 'SocialDistancing', 'Shrewsbury', 'Shropshire']",578
2021-12-18 09:45:59+00:00,Now Earth,b'Time to #Arrest #Covid #Tyrants: Notice: #PublicOfficials Are Committing #Felony #Crimes #DICTATORSHIP #SCIENCE #HEALTH #CLIMATE #NATURE https://t.co/59V90JFVnx',b'MuttMan72',"['Arrest', 'Covid', 'Tyrants', 'PublicOfficials', 'Felony', 'Crimes', 'DICTATORSHIP', 'SCIENCE', 'HEALTH', 'CLIMATE', 'NATURE']",536
2021-12-18 09:45:30+00:00,,b'@thecricketmen Cancel the rest of the tour for public health reasons\xe2\x80\xa6 not for #covid just for the stress it puts on us poor buggers sat up all night.',b'eggnspoon1996',['covid'],19
2021-12-18 09:45:27+00:00,India,"b'Omicron concerns, FII outflows to pull Rupee lower; Likely RBI moves to stem volatility  https://t.co/530Gxg5KIa  #RBI #Economy #FII #CurrencyNews #COVID-19 #US #Forex #Rupee #Investmentguruindia @RBI https://t.co/SEqSfLdydA'",b'InvGurInd',"['RBI', 'Economy', 'FII', 'CurrencyNews', 'COVID', 'US', 'Forex', 'Rupee', 'Investmentguruindia']",16448
2021-12-18 09:45:08+00:00,Bristol,"b'Perspective In a bad flu season around 30000 people in the #UK may die.  Let\'s say, for balance, a ""flu season"" lasts a maximum of 4 months - 13 weeks hence we would expect over 2000 flu related deaths per week.  With #covid we are currently experiencing about 800 deaths per week'",b'ems_richard',"['UK', 'covid']",779
2021-12-18 09:45:03+00:00,"Jakarta, Indonesia","b""Australia's New COVID-19 Cases Hit Record High https://t.co/CyPbnliJok #COVID-19""",b'KontanNews',['COVID'],357047
2021-12-18 09:44:52+00:00,"Croydon, where else?","b'This week\xe2\x80\x99s top posts: Vax roll-out accelerated \xe2\x80\x93 but not in Purley, Kenley or Coulsdon #Croydon #covid \xe2\x81\xa6@NHSMillion\xe2\x81\xa9 \xe2\x81\xa6@nhscroydon_\xe2\x81\xa9 \xe2\x81\xa6@PurleyRotary\xe2\x81\xa9 \xe2\x81\xa6@kenleyra\xe2\x81\xa9 \xe2\x81\xa6@OCRACoulsdon\xe2\x81\xa9  https://t.co/BAoISew51U'",b'InsideCroydon',"['Croydon', 'covid']",14266
2021-12-18 09:44:45+00:00,Apeldoorn (GLD) Holland,b'[98] #Appelscha Become one of the #happy few from the -= Ape #Family =- with one of these #insane #corona (#Covid-19) mouth caps :-) https://t.co/zQhem5h3wE https://t.co/uoeKLZefBS',b'247robby',"['Appelscha', 'happy', 'Family', 'insane', 'corona', 'Covid']",1114
